Date,TV_Spend,Digital_Spend,Social_Media_Spend,Print_Spend,Discount_Applied,Sales,Units_Sold,Campaign_Type,Product_Type,Region
2024-05-13,14992,67887,10932,12066,10,170004.5,6983,Brand Awareness,Dog Toys,East
2024-03-19,11961,65390,31470,15712,5,192993.2,4704,Seasonal Sale,Cat Food,East
2024-02-27,22497,44505,13328,19765,20,163312.6,5127,New Product Launch,Dog Food,South
2024-01-26,42551,16906,11333,17200,10,154967.6,6294,New Product Launch,Dog Food,East
2024-08-13,65755,55167,16268,8022,20,261168.30000000002,4811,Brand Awareness,Cat Food,East
2024-10-11,23255,22961,10067,15776,15,123360.5,4952,Discount Offer,Cat Food,West
2024-01-04,14567,41140,22045,10265,15,136471.5,4814,New Product Launch,Cat Food,East
2024-04-08,58847,68753,27770,6547,5,271598.2,5548,Brand Awareness,Cat Food,South
2024-02-08,58003,27031,12887,19422,5,201192.1,4143,Brand Awareness,Cat Toys,West
2024-09-27,30389,30128,38182,17210,15,188364.4,6777,Discount Offer,Dog Food,East
2024-10-11,54523,30663,37370,9204,10,227215.9,4862,Discount Offer,Dog Food,East
2024-06-05,71576,49228,29918,12590,15,282675.60000000003,5216,Seasonal Sale,Cat Food,West
2024-03-15,53919,30682,33026,6368,20,211024.0,6512,New Product Launch,Dog Toys,West
2024-10-14,13358,30193,16929,16529,5,117386.20000000001,5807,Seasonal Sale,Dog Toys,East
2024-05-09,15698,43561,39937,6757,5,166804.6,4374,Brand Awareness,Dog Toys,North
2024-06-23,76809,65568,18563,18281,15,308167.69999999995,4676,New Product Launch,Dog Toys,North
2024-03-24,65805,58813,33546,14709,10,294033.60000000003,6739,Brand Awareness,Cat Toys,East
2024-01-22,41349,22766,17888,18644,10,177088.0,6676,Brand Awareness,Dog Food,East
2024-01-27,60248,44844,39283,9917,20,264971.30000000005,5289,Brand Awareness,Dog Food,West
2024-07-13,54041,44432,21958,8484,5,220485.0,4555,Discount Offer,Dog Food,West
2024-12-02,41954,44504,17634,16877,15,205118.5,4862,Discount Offer,Dog Toys,East
2024-08-23,18002,65580,24251,18224,15,199050.6,6121,New Product Launch,Cat Food,East
2024-04-01,79783,52146,24928,8052,5,286971.8,6485,Brand Awareness,Dog Toys,East
2024-01-21,29738,55297,21455,15888,15,196444.3,4880,Brand Awareness,Dog Food,East
2024-10-29,20703,35858,32144,13382,5,160381.0,6273,New Product Launch,Dog Toys,North
2024-12-22,59422,18071,33013,19284,10,221964.5,5842,Seasonal Sale,Cat Food,West
2024-03-24,71899,31939,26876,5932,10,245744.90000000002,6355,Brand Awareness,Cat Food,South
2024-09-18,22392,39931,31962,9237,15,171288.6,4965,Discount Offer,Dog Toys,East
2024-05-26,54724,65715,33084,19180,10,280134.3,6395,Seasonal Sale,Dog Food,East
2024-09-13,42299,59460,26143,12240,10,228553.6,4475,Seasonal Sale,Cat Toys,East
2024-02-27,25641,16040,31091,8238,20,129078.0,5338,Seasonal Sale,Dog Food,South
2024-01-15,16305,17686,19179,15407,5,117296.5,4524,Seasonal Sale,Cat Toys,West
2024-06-10,28782,27666,37807,5565,5,166589.9,5448,Seasonal Sale,Dog Food,West
2024-06-11,30566,50321,15222,10378,15,182525.69999999998,6571,Seasonal Sale,Dog Toys,East
2024-11-15,77766,16779,28949,10558,5,232907.09999999998,4561,New Product Launch,Cat Toys,East
2024-10-07,16511,28186,21116,14326,20,124126.8,4568,New Product Launch,Dog Food,West
2024-10-06,36177,31459,22667,5743,15,158975.19999999998,5205,Seasonal Sale,Dog Toys,South
2024-01-12,14765,35710,13775,13864,15,127048.4,4105,Discount Offer,Dog Food,East
2024-09-30,30354,37219,34655,16103,5,185773.8,6238,New Product Launch,Cat Food,South
2024-09-27,33929,20057,19193,13722,10,155887.30000000002,5160,New Product Launch,Cat Food,South
2024-07-26,38820,33733,19676,10409,10,168431.6,4699,Seasonal Sale,Dog Food,West
2024-01-27,39523,34157,35776,16213,10,205355.0,5143,Discount Offer,Dog Toys,East
2024-03-12,76163,50030,22199,13753,10,277731.1,6878,Seasonal Sale,Dog Food,North
2024-02-29,23780,34613,20066,10629,20,149302.6,4071,Discount Offer,Dog Toys,West
2024-05-24,16589,58076,23895,11318,15,166708.8,4754,Discount Offer,Cat Toys,West
2024-04-02,44812,64544,5246,5301,10,214446.30000000002,6504,Brand Awareness,Cat Food,North
2024-11-04,55939,32492,26209,8767,20,215901.5,4904,New Product Launch,Cat Toys,East
2024-01-08,61493,35746,21800,9280,15,232700.0,6526,Seasonal Sale,Dog Toys,South
2024-03-19,50953,20188,28086,12506,5,195135.80000000002,4051,New Product Launch,Dog Food,South
2024-01-27,75785,56570,25101,13701,5,290302.3,5003,New Product Launch,Cat Food,South
2024-06-22,29309,44680,21491,11962,20,177601.40000000002,6621,Discount Offer,Dog Toys,East
2024-02-19,64195,52825,32207,10429,15,270509.8,5287,New Product Launch,Dog Toys,West
2024-07-17,35901,51766,25897,18657,10,212896.1,5262,Brand Awareness,Cat Food,West
2024-12-14,33576,23864,34492,12248,15,170395.19999999998,6940,Seasonal Sale,Dog Food,West
2024-06-29,41508,51445,6421,8445,10,189488.2,6302,New Product Launch,Cat Food,West
2024-01-24,35464,20796,37015,7203,20,164819.3,4684,Seasonal Sale,Dog Food,West
2024-11-11,70281,62218,17970,7834,10,269356.4,5772,New Product Launch,Dog Food,North
2024-02-15,26260,54131,12283,13986,20,183452.7,5630,Seasonal Sale,Dog Toys,South
2024-01-15,45440,23123,33488,7479,15,193699.0,6104,Seasonal Sale,Dog Food,South
2024-06-01,66683,23222,20945,14715,15,223160.5,4949,Seasonal Sale,Dog Food,East
2024-08-09,51430,39074,5255,9856,10,194148.6,6653,New Product Launch,Cat Food,North
2024-07-24,11987,61422,16019,15386,15,168686.4,5673,Brand Awareness,Cat Food,West
2024-09-29,35105,65552,20487,15720,10,222000.4,6416,Seasonal Sale,Dog Food,West
2024-08-23,23026,44825,24346,5434,15,164377.1,6279,Discount Offer,Dog Toys,West
2024-12-05,78309,51839,13744,18830,5,281885.3,5425,Discount Offer,Cat Food,North
2024-08-15,55927,56576,29756,15230,10,257294.2,6955,Discount Offer,Cat Toys,East
2024-01-09,67535,17786,22861,6706,20,207432.80000000002,5584,Brand Awareness,Dog Toys,North
2024-06-14,52946,48638,30146,13260,5,241580.2,5046,Seasonal Sale,Cat Food,East
2024-11-14,66561,51964,26976,10725,20,274493.7,6621,Brand Awareness,Cat Food,South
2024-08-01,20377,59564,5591,6904,15,157551.6,5290,Seasonal Sale,Cat Toys,East
2024-04-26,63592,40988,11277,12018,5,233181.19999999998,6888,Brand Awareness,Dog Food,South
2024-12-09,17347,50507,7260,8959,15,142465.4,6165,Seasonal Sale,Cat Food,East
2024-03-12,43776,48708,5347,19521,10,203114.5,5623,Discount Offer,Cat Toys,South
2024-03-04,13783,48108,29741,16143,20,168702.5,5176,Seasonal Sale,Cat Toys,South
2024-07-23,65798,44715,11869,11825,15,232153.8,6315,Brand Awareness,Cat Food,West
2024-07-27,14298,38806,33082,11347,20,144984.1,6160,Seasonal Sale,Dog Toys,East
2024-03-12,65161,51901,27080,17841,20,269054.6,6213,New Product Launch,Cat Food,West
2024-10-03,70652,32043,33979,11156,15,251530.9,6715,Seasonal Sale,Cat Toys,South
2024-09-30,44484,25225,24422,7713,10,174007.19999999998,5031,Discount Offer,Cat Food,West
2024-11-15,30922,24752,27993,18585,20,168810.1,6761,Seasonal Sale,Dog Toys,North
2024-12-03,44028,18457,17386,16561,15,165378.80000000002,4430,New Product Launch,Dog Food,West
2024-12-31,30316,57616,39033,11194,10,220847.0,5315,New Product Launch,Dog Food,East
2024-04-04,26968,67127,17938,17787,15,206069.80000000002,4892,New Product Launch,Cat Food,West
2024-06-14,40266,24241,16159,11512,10,164309.5,5073,Brand Awareness,Cat Food,North
2024-02-01,34000,15453,7274,11867,20,129075.0,4106,New Product Launch,Cat Toys,West
2024-01-11,24011,24896,23854,8727,5,141837.5,4744,Brand Awareness,Dog Toys,South
2024-10-27,12866,36826,36815,15596,15,150987.6,6747,New Product Launch,Cat Toys,South
2024-08-04,15898,25976,15482,16517,20,114768.09999999999,5479,Brand Awareness,Cat Toys,South
2024-10-15,28395,63640,23961,8546,15,205540.80000000002,6370,New Product Launch,Dog Food,East
2024-04-11,49019,48586,25044,18817,15,239794.5,6356,New Product Launch,Cat Toys,West
2024-09-23,14006,19868,38836,7303,10,132432.5,6897,Seasonal Sale,Cat Toys,South
2024-08-01,44393,31396,26975,8681,15,196054.1,4621,New Product Launch,Dog Food,West
2024-06-27,20956,46634,19706,12852,10,156500.40000000002,4994,Seasonal Sale,Dog Food,North
2024-03-28,60042,27171,10974,8221,20,196843.4,4144,New Product Launch,Dog Toys,North
2024-02-10,16078,39111,15928,18799,15,148694.0,6787,New Product Launch,Dog Toys,East
2024-03-16,39631,48688,26213,9374,20,211388.0,4820,Seasonal Sale,Dog Toys,West
2024-02-15,72901,36304,6950,6082,5,227183.2,4411,Seasonal Sale,Cat Food,North
2024-06-08,79497,66570,24477,13637,20,319817.10000000003,4113,Brand Awareness,Dog Food,East
2024-03-20,51574,57274,15411,19448,15,236935.0,6622,Discount Offer,Cat Food,East
2024-11-05,41417,54243,26695,18123,5,234102.8,6446,Seasonal Sale,Cat Food,South
2024-03-26,75006,43253,22771,18042,10,279531.9,4123,Brand Awareness,Dog Toys,North
2024-04-01,49454,45980,9274,19133,5,217605.09999999998,4085,New Product Launch,Dog Food,West
2024-05-27,11587,17017,12045,6592,15,86414.7,4046,Seasonal Sale,Cat Food,North
2024-06-09,64710,22957,34714,10608,15,223043.09999999998,5899,Seasonal Sale,Cat Toys,North
2024-07-20,28816,63998,39386,10526,20,221997.80000000002,6991,New Product Launch,Cat Toys,West
2024-08-29,39432,57188,13562,19702,10,219839.6,5572,New Product Launch,Dog Food,West
2024-12-18,58617,19792,32759,10179,15,203648.69999999998,5738,New Product Launch,Cat Food,South
2024-01-02,44217,28237,17026,11472,15,172634.90000000002,6005,New Product Launch,Dog Toys,East
2024-08-12,30884,66586,36589,7775,10,231902.3,4803,Discount Offer,Cat Food,West
2024-10-15,15454,31251,36738,17008,10,158312.90000000002,6436,Seasonal Sale,Cat Toys,West
2024-08-20,53618,34252,31844,16245,20,220223.3,6623,New Product Launch,Cat Toys,North
2024-03-17,72671,25707,28447,6590,5,237656.9,5989,New Product Launch,Dog Toys,West
2024-04-25,57111,49206,29879,11004,10,243912.19999999998,6679,Discount Offer,Dog Food,West
2024-06-02,49613,43740,16966,12230,15,209497.2,6761,Seasonal Sale,Cat Food,North
2024-04-12,69993,18543,22732,7231,10,221949.0,5069,Brand Awareness,Cat Toys,North
2024-07-12,18848,59135,10289,10118,15,166271.09999999998,5191,Seasonal Sale,Cat Food,North
2024-06-14,76125,65933,25012,11454,20,299925.30000000005,6669,Brand Awareness,Dog Toys,South
2024-12-24,71602,63288,23812,12960,5,298922.4,4045,Discount Offer,Dog Toys,East
2024-03-30,52222,54111,28092,6561,20,243294.0,6771,New Product Launch,Dog Food,West
2024-06-22,59223,50031,30105,17464,10,254674.9,4539,Discount Offer,Dog Toys,North
2024-05-01,75333,57929,19294,8646,15,285531.89999999997,4086,Seasonal Sale,Dog Food,North
2024-05-22,62732,15211,8621,12596,10,184440.30000000002,6850,New Product Launch,Cat Food,East
2024-04-15,59420,61577,37442,12240,10,277685.9,5408,Seasonal Sale,Cat Toys,South
2024-10-31,12462,54795,26699,9942,10,165053.5,4264,Brand Awareness,Cat Toys,West
2024-12-25,19460,15331,7347,8238,10,88077.7,4702,Seasonal Sale,Dog Food,South
2024-11-12,19275,38244,34486,18536,5,172705.80000000002,5473,Discount Offer,Cat Toys,South
2024-05-02,23269,23169,22110,6600,15,123406.5,6279,Discount Offer,Dog Food,South
2024-01-09,75942,37104,9923,10700,10,236662.6,4185,Discount Offer,Dog Food,North
2024-09-18,32553,56901,20611,11071,15,193393.80000000002,4325,New Product Launch,Cat Food,East
2024-03-13,34366,29591,24199,15248,5,173893.09999999998,5206,Seasonal Sale,Cat Food,East
2024-12-24,54036,46711,14066,17523,15,220652.0,4396,New Product Launch,Dog Toys,East
2024-08-10,27369,63893,31754,5709,15,208172.19999999998,5504,Seasonal Sale,Dog Food,South
2024-02-10,21795,15727,29260,7971,5,122173.6,5426,Brand Awareness,Cat Food,West
2024-07-22,78154,36359,21991,15924,10,268504.1,5440,Seasonal Sale,Dog Food,South
2024-09-20,40143,58822,27553,5793,15,213425.9,5088,Seasonal Sale,Dog Food,East
2024-11-23,39425,51011,29174,8099,20,204311.19999999998,4955,Seasonal Sale,Dog Food,North
2024-06-26,15368,64800,26957,16047,15,191687.1,4554,Seasonal Sale,Cat Food,South
2024-12-13,14621,52863,5634,11030,10,143277.3,6780,Brand Awareness,Dog Food,North
2024-11-13,68829,61577,34881,10765,20,291958.2,5040,New Product Launch,Dog Food,East
2024-03-24,70294,37998,17771,5026,10,242183.80000000002,6844,Discount Offer,Dog Toys,South
2024-11-13,24719,25929,23298,11693,15,143287.40000000002,6438,Seasonal Sale,Dog Food,North
2024-04-20,39227,29842,19340,16459,5,173477.9,4043,Discount Offer,Dog Toys,South
2024-09-07,17566,38519,38356,10322,10,168778.90000000002,4900,Discount Offer,Dog Food,East
2024-01-07,22306,32393,11351,13276,10,138274.3,5723,Discount Offer,Dog Toys,West
2024-03-24,63822,49318,8838,10951,5,242543.7,4481,Discount Offer,Cat Food,East
2024-07-26,34042,23995,6973,8101,15,139510.2,6036,Seasonal Sale,Cat Food,West
2024-11-09,25086,43656,15247,11609,10,162977.3,5286,Discount Offer,Cat Toys,West
2024-01-22,27387,62934,36655,14314,15,220078.4,5197,Seasonal Sale,Dog Food,East
2024-01-03,37042,55260,11683,10309,15,189312.5,5464,Brand Awareness,Cat Toys,North
2024-05-06,61618,60269,16244,5011,15,254552.4,4565,New Product Launch,Cat Toys,South
2024-10-23,28323,30567,34058,12770,5,167334.1,6267,New Product Launch,Dog Toys,South
2024-07-06,28019,43840,33371,18300,15,195980.2,4771,Seasonal Sale,Cat Food,South
2024-12-27,50863,67553,8822,14940,15,237401.9,5218,Seasonal Sale,Dog Food,West
2024-01-14,20283,38831,33878,16301,20,164727.2,6456,New Product Launch,Dog Food,West
2024-01-12,28279,28265,10914,15068,20,141273.1,4470,Discount Offer,Dog Toys,East
2024-03-27,56999,20424,23164,15811,20,195824.9,5370,Seasonal Sale,Cat Toys,North
2024-01-12,72780,35625,32180,10413,10,263801.8,6213,Discount Offer,Dog Toys,East
2024-01-25,32908,29086,8688,18671,10,151856.7,4671,Seasonal Sale,Cat Toys,East
2024-10-27,71584,44187,19683,10774,20,256756.5,5174,Seasonal Sale,Dog Food,North
2024-08-30,60225,50929,18080,5179,5,241632.4,4110,Brand Awareness,Dog Toys,West
2024-05-01,47952,35539,35953,5796,5,210198.7,6596,Brand Awareness,Cat Toys,East
2024-05-26,47663,40103,14916,12279,20,201307.6,5026,New Product Launch,Dog Toys,East
2024-02-24,71381,42874,34677,17005,10,283887.9,4343,Brand Awareness,Cat Food,West
2024-08-25,57929,24215,32360,18755,10,230892.0,5472,Brand Awareness,Dog Toys,South
2024-12-21,19343,54385,18453,12188,5,175606.9,6379,New Product Launch,Dog Food,North
2024-06-21,49791,37044,27703,12312,15,214288.80000000002,6311,Discount Offer,Dog Toys,North
2024-08-08,39134,26926,13640,7024,5,162002.4,6130,Brand Awareness,Dog Food,South
2024-04-28,57101,62860,34263,12666,15,271069.2,4776,Discount Offer,Dog Food,North
2024-11-04,79443,46501,37849,8217,10,301304.0,6971,New Product Launch,Dog Toys,South
2024-07-01,67530,44774,21078,11584,10,246687.0,6381,Seasonal Sale,Dog Toys,East
2024-10-14,56799,40008,28383,14078,20,232067.4,5403,Discount Offer,Dog Toys,North
2024-11-02,14827,63928,20536,15660,10,173947.2,4657,New Product Launch,Cat Food,North
2024-10-26,72653,32560,12410,16579,15,234166.9,5833,Discount Offer,Cat Food,East
2024-03-22,23699,39340,20926,10285,5,162687.7,5832,New Product Launch,Cat Toys,West
2024-07-29,15313,39976,39248,18963,20,174862.90000000002,4453,New Product Launch,Dog Toys,West
2024-05-29,23598,63406,36159,12370,15,205723.8,6720,Seasonal Sale,Cat Toys,East
2024-02-06,38807,42626,34090,6519,5,208141.9,4740,Discount Offer,Cat Toys,North
2024-12-17,79390,47720,25567,11611,5,287394.5,5769,Seasonal Sale,Dog Food,North
2024-11-07,55226,50001,20367,11856,5,233703.5,6380,Seasonal Sale,Cat Toys,North
2024-12-26,69550,19700,10813,7432,10,197618.80000000002,6357,Discount Offer,Dog Toys,South
2024-02-28,13558,58795,39269,11457,5,190095.0,6774,Discount Offer,Cat Food,West
2024-05-10,60113,22860,21498,9866,10,207318.2,5443,New Product Launch,Cat Toys,North
2024-07-20,62999,22526,30989,18566,5,228013.4,5748,Discount Offer,Cat Toys,West
2024-08-30,65878,53327,30568,10054,5,265682.5,6401,New Product Launch,Cat Food,West
2024-02-04,46343,54500,6041,14108,10,208433.0,4823,New Product Launch,Cat Toys,North
2024-04-02,68219,17513,35099,7070,10,228400.3,4144,New Product Launch,Dog Toys,East
2024-07-25,45186,22830,29364,17168,15,192787.59999999998,6006,New Product Launch,Cat Toys,East
2024-12-18,46966,29781,28482,6781,5,190546.0,5067,New Product Launch,Dog Food,West
2024-11-27,43769,22910,8676,13530,10,163616.2,5786,New Product Launch,Cat Toys,South
2024-10-31,63218,30847,26781,6516,15,226719.30000000002,5409,Discount Offer,Dog Food,West
2024-12-15,29229,20649,35048,16062,15,162234.30000000002,5762,Discount Offer,Cat Food,West
2024-07-31,37877,65248,8065,16774,10,220693.4,4909,Brand Awareness,Cat Food,East
2024-06-07,68001,24120,7036,19701,5,216641.30000000002,4760,Discount Offer,Cat Toys,North
2024-01-24,48084,16951,21924,10491,15,165285.4,6542,Seasonal Sale,Cat Toys,North
2024-10-19,26806,25165,37844,14106,5,162488.9,5516,Brand Awareness,Cat Food,South
2024-01-04,47034,29352,21407,10949,5,186749.3,6689,Discount Offer,Dog Food,East
2024-08-07,50317,24746,26518,8290,15,193567.6,4530,Seasonal Sale,Cat Food,East
2024-12-29,65468,58738,22059,9570,10,261334.8,5359,Discount Offer,Cat Food,West
2024-01-20,29094,43997,28052,14638,5,185044.69999999998,6027,New Product Launch,Dog Food,East
2024-05-31,67796,56954,9267,6379,20,250572.3,6560,Brand Awareness,Cat Food,West
2024-02-19,20589,39183,10988,14675,10,143116.6,6177,New Product Launch,Cat Toys,South
2024-06-25,67221,23804,32974,12670,15,240478.8,5007,Brand Awareness,Cat Toys,East
2024-04-05,11657,42169,29036,15266,20,149881.3,5537,Brand Awareness,Cat Food,East
2024-04-14,49531,15595,13680,5800,5,160577.5,5273,New Product Launch,Cat Toys,West
2024-09-06,62227,44592,6485,14438,10,225025.8,6781,Brand Awareness,Dog Toys,East
2024-04-26,13164,55643,19713,18151,20,164157.2,4946,Brand Awareness,Cat Food,North
2024-12-19,51247,35823,25043,15929,10,208912.0,5161,Discount Offer,Dog Toys,South
2024-08-15,29601,20972,7419,10267,5,124631.5,5298,Seasonal Sale,Cat Food,North
2024-03-06,60599,30882,22140,8495,10,219850.5,5001,New Product Launch,Cat Food,West
2024-11-30,14552,15858,17961,18026,20,108950.8,6511,Discount Offer,Dog Toys,West
2024-09-18,19417,20519,11487,18662,10,113789.09999999999,6188,Discount Offer,Cat Food,West
2024-10-21,68579,38769,36110,8257,15,266193.2,5967,New Product Launch,Cat Toys,South
2024-08-30,78207,40020,21360,11558,15,261437.8,4881,Brand Awareness,Dog Toys,East
2024-07-04,13722,57748,29882,17069,20,180081.3,5847,New Product Launch,Cat Food,North
2024-09-02,50031,52085,22502,5981,10,219152.0,6503,Seasonal Sale,Cat Toys,East
2024-05-04,31438,34838,12631,15668,20,152630.0,5975,Seasonal Sale,Dog Toys,West
2024-09-24,68819,59912,8017,7088,10,261668.19999999998,6481,New Product Launch,Dog Toys,East
2024-05-10,53856,27879,25725,7952,5,199965.7,5630,Discount Offer,Cat Toys,South
2024-08-24,43576,48798,29762,14203,15,226572.69999999998,4172,New Product Launch,Cat Food,West
2024-01-18,51938,57255,5784,16656,5,229945.9,4472,Seasonal Sale,Cat Food,East
2024-02-09,59028,39290,33020,15942,10,239532.2,5446,New Product Launch,Dog Toys,North
2024-01-21,69807,61073,20765,7126,5,279908.1,6964,Brand Awareness,Dog Food,West
2024-08-12,59877,25255,36127,9812,20,221138.1,6486,New Product Launch,Cat Food,West
2024-12-20,53461,16447,8196,13063,20,166715.0,4497,Discount Offer,Cat Food,South
2024-10-08,50469,58005,14552,8861,10,221471.0,6216,Brand Awareness,Cat Toys,South
2024-01-08,30435,44195,36921,10903,15,193915.0,4988,Seasonal Sale,Dog Food,North
